date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2021-01-02,9.586829785129462,5.300268578017184,11.753582396458057,9.944648492745054,13.208368458540033,5.258098304905799,7.661655288901005,8.463036218221252,4.120445087417765,7.131756944411788,8.802795179206857,1.132939582677043,6.849778827295034,5.930323668555609,8.72461219695913,5.156779405845195,9.161044775812014,7.084224830241605,6.26829237862551,4.686760719291303,5.353078561882204,8.22681755745966,3.7894805142398655,3.6395991795209333,8.71730548436923,5.342628866684872,4.46678356029035,6.10315920943255,8.092447265657974,6.030693287029376,7.246636246241073,7.285286496896027,7.94440668214935,7.554764054139918,3.747726562930575,7.859202162698583,8.84792938841351,3.1813268584551384,7.941500340298684,2.861576594376293,9.936178507609776,7.6353046605424195,5.767193913134892,11.268273439803995,7.111906687711954,9.489385808711393,1.9984326646783837,6.081293943578592,3.1523752205053963,9.477459159321194,5.311867854577656,5.029727399487524
2021-01-03,9.606408895442451,5.489465956125403,13.057108828382805,10.114639651879314,13.049278447330083,5.246290158118032,6.380692494040452,8.634535678049302,4.284809471922737,7.112201811578194,9.015087747751974,1.125876368321201,6.5073178647670895,5.911226176569255,8.593303337280027,4.978970355649795,7.7495937616061985,7.280971548275803,7.27091800583119,4.697919673384853,5.333725900146882,8.136488216683187,3.2948303955889227,3.7612383219330625,8.924620373509525,5.2543182583974914,4.731571944781797,6.110913519795203,8.353473005912686,6.521974154802013,7.286153527452126,7.381145529749922,8.069165331735407,7.72028523036238,3.8382703769509567,7.881445106980007,10.176976278067238,3.3169446079734226,7.5464835971972795,2.807720464139645,9.936178507609776,8.921839511769347,6.169608854937326,10.516498774229504,7.204506046910594,9.497589764226955,2.0176637729190743,6.194702395952724,3.799659430539602,9.888139756392752,5.477434351338289,4.763640824591929
2021-01-04,9.03168042812988,5.2550257267304366,12.958190296449223,9.856173561967577,12.986108121529886,5.188812267136399,7.19324980008622,8.926187454044307,4.256470784939122,7.150380880443783,8.65963426341778,1.1336459041126272,5.991388114030547,5.8190531573954525,8.58736175991898,5.015102676010358,9.010357276970488,7.117575525335002,6.713138934527966,4.628734158004838,5.360025671223088,8.280432391985048,3.529538872940706,4.011077318520074,8.731417681036802,5.144337334792359,4.4134516241913655,5.789885070781345,8.459961118852421,6.685979594193178,6.89953716369499,7.226626491716778,8.164212197448066,7.742024186686529,3.6598072072875962,7.73293067900865,10.308895364661504,3.1723172876829446,7.317222347246197,2.686857288143448,9.936178507609776,9.209484154684063,5.80336604273511,10.444162061180458,6.943399995330371,9.510543378198896,2.0272793270394187,6.215790744534691,3.7467368221720254,9.568969509755618,5.236813332705875,4.972708847724182
2021-01-05,9.182602736792514,5.02744047480316,12.938681363762322,10.275352541119304,12.851618092963284,5.277373368044654,7.356210033021185,9.084336656520472,4.1657869865915504,7.3408571862110055,8.893306784518238,1.1421217613396375,6.07588420119022,5.830811530560604,8.399162297007866,5.058841800657355,7.307485564549513,6.839354625998814,7.038169469329034,4.511193174886104,5.275833322306175,8.235413414081936,3.514919658907702,4.031468719944847,8.440101621256193,5.094153446688091,4.543506696432749,5.843648289295744,8.276528851136112,6.757318283076331,7.09487187281515,7.239026167608326,8.29827505617095,7.71179940969199,3.6374993110796763,7.714965224012114,9.765297749212719,3.205036255224069,7.254497719065373,2.6561718185900087,4.369615268071979,8.903776748912446,5.69258889583444,10.174876200254964,7.300519684157898,9.818839390731084,2.174717823551377,6.183572434201131,3.749757219175634,9.611934735264462,5.401005833642769,5.019360390076008
2021-01-06,9.255820451400467,5.112442195402504,12.963410996745717,10.43507133001348,12.718595964595565,5.1952372881826845,7.469805376116986,8.926187454044307,4.315982027604715,7.553868454576942,8.585510815571725,1.1421217613396375,6.084277852232571,5.869322175557878,8.39173532530656,5.363113972114723,9.078321114716779,8.116305736789599,7.964431205168481,4.354967817576394,5.322147384578741,8.342788775617837,3.983535560787543,4.111615793370915,8.596343798647178,4.953377864473523,4.8008098969103035,6.228779037307539,8.175559939171913,7.057382046626084,7.134051399485938,7.034431515397775,8.4525912762193,8.374837577578518,3.7857812094029093,7.6282177413145575,9.775911928593867,3.1775333549721094,7.278556480559388,2.660555457097643,10.221256021318514,9.362920527339448,5.807887558935138,10.520598830839571,7.6967138884312565,9.980327778247945,2.206769670619194,6.2544527169349635,3.6402349973926094,9.730786592840877,5.546305892003241,5.573995393592151
2021-01-07,9.545632073845878,5.5580157308022935,13.415825893491943,10.819456797061704,13.344250461433163,5.336587751200957,8.387543555399608,9.519760434766535,4.695720433185169,8.476917284162667,8.986738119033214,1.236062512272335,6.681905806448003,6.107488418594297,8.662671252970231,5.931722592525681,9.117451809176766,9.210611430156145,8.937371714040243,4.5260717803441715,5.4111365470881685,9.376476957567938,4.40268645080229,4.462170581342896,8.083264648376138,5.440878491772124,5.446407018108531,6.400407773334271,8.67878120458834,7.370683917391269,7.267802197431039,7.208980799101882,8.685864762754747,9.32381929816733,3.8513926688379683,8.50518859450257,10.741044096608238,3.3819083551202933,7.535391570794195,2.575700740271297,10.221256021318514,10.310147349415795,6.314297373338201,11.763940997842491,8.45464912757781,11.517058182452518,2.5994047971999508,6.406874614185734,4.065191723639452,9.578455338764064,6.0392268937698566,6.05433349632576
2021-01-08,10.366527063531153,5.595032609127814,14.179422005279227,11.554096952618528,13.371786244474272,5.641689426290769,9.290977135922017,9.248647516235968,4.813325984167176,8.59373592292335,9.839016492043315,1.358962442063984,6.978481476611091,6.580664294421457,8.997479137265143,6.261350778271163,10.927074802098229,9.088400158203163,9.662936236796039,5.097410229933969,5.651308041444469,9.40707237944384,4.01918241144336,4.501002902317031,9.623846117919499,5.7690289808695105,5.7402004906538115,6.823793119135156,9.093045936634379,7.317731488529548,7.4098842740360205,7.700198728651693,9.119153043496766,8.45969578428243,4.046914817954445,8.378318262312753,11.127956206906749,3.4428415048164456,7.793398353958905,2.922321299410651,10.221256021318514,10.737438513772565,6.349339123888413,10.722087327105738,9.042629192746377,11.644435386509933,2.649085160155067,6.834968090399658,4.165521432802798,9.888139756392752,6.628842851632152,6.049149991620001
2021-01-09,10.915761897623687,5.611484555050268,15.525813134375193,12.199268077052055,13.771181641690976,5.891397001008555,9.290977135922017,9.651209122538932,4.612121306583502,8.968915114287878,10.589104342927657,1.4536095144322658,7.2856891047611585,6.809360706720841,9.613323630737503,6.545972038655243,10.927074802098229,9.699680348136491,8.969853256565036,5.312406078803046,5.98212277196279,10.004411568449536,4.302054189821682,4.4956834062931765,10.241422724467089,6.142638251723686,5.915166666978549,7.015066108080612,9.350175770318128,7.24492189884468,7.797626486260708,8.060266240117816,9.62451039169641,9.268899829558956,4.060037109841456,8.593647072914083,11.571477273904712,3.4973731173849867,8.15373298633517,2.857819189941178,10.221256021318514,10.46960464302348,6.229518944587689,11.107053356672418,8.715755179158032,12.197554703111804,2.8205625419678872,7.0457344187272035,4.570648596112907,10.639752207826701,6.793378851524981,6.080251019854551
2021-01-10,11.0138613982544,5.786971978223107,15.678999472022337,12.762260239564927,13.803197051201094,5.987077719832963,6.9265111055575606,10.026043271264907,4.887006570324576,9.16069509557734,10.942768315814488,1.5475502653649633,7.083122326272408,6.829641927549324,10.003685263358188,6.2829033904160605,8.851774988895807,10.096531236731067,9.955485229072314,5.197096886503022,6.201287530931177,10.192646259228889,3.9612062133261747,4.686475997015409,10.413793126621014,6.306876430974017,5.9179736109837595,6.7777842109834125,9.80210093255017,7.168435057155528,7.99825268317836,8.294429350223599,10.03775092899444,9.768323747216364,4.145332007107034,8.72787468667391,12.347575961511975,3.5891284828807484,8.279260355558812,2.875666861007974,10.221256021318514,10.968758412294797,6.399075802088714,11.604331651236299,8.979585755645777,12.400062868206478,2.9599880767128908,7.343548763701422,4.314440137241587,11.034809086531407,6.891104304488467,5.404667573204045
2021-01-11,10.645325436425507,5.8404408024710825,16.530248394050766,12.254274962853783,13.832732215547578,5.976137819132532,8.768438557681332,9.87816349752096,4.8997589794672045,9.136903017296468,10.753551026459057,1.6118255160031247,6.556001040812729,6.760985654705824,9.960460288056582,6.105411290399262,10.483936849924175,9.8966508963391,9.405450101682286,4.985820688998462,6.388859483135065,10.279916057817772,4.101590720684195,4.681156500991555,10.173213773907154,6.162516285323429,5.826280106813575,6.63613880835894,9.780348787528943,6.950006288100927,8.093499463533206,8.17138641253054,10.244551113289747,9.996678134919591,3.9379997952922463,8.759185908239301,13.034212280049564,3.6465052230615616,8.107255833449004,2.357145048962111,10.221256021318514,11.080825231310188,6.037354506086526,11.446186610562274,8.871363487800215,12.021385553093408,3.006463254961225,7.391349020487214,4.698555843135288,10.885825772104631,6.678650200242716,5.999042779464336
