date,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Ciudad de México,Coahuila,Colima,Durango,Estado de México,Guanajuato,Guerrero,Hidalgo,Jalisco,Michoacán,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
2021-01-16,1.2107609252527647,0.9791277152292738,3.366438509372344,0.3427884994958111,0.09493283763500662,0.3509153128762508,8.49351537841882,1.4114306308097628,0.8749886964706242,0.9352614986869956,1.246400145973758,1.970400639031498,0.7221671687109384,1.203014242418548,1.111217734107535,0.7543414526585459,1.8282260092423992,0.7155213022798123,2.031673645977213,0.9047703285530215,1.148770730527034,3.0921589709238795,0.7683116699230934,1.6897278641462985,0.659871751089913,1.451502482319672,1.600910007320334,1.1121453393166387,1.4094090554350653,0.4331451726034917,0.6927543647951527,1.19657278511017
2021-01-17,1.14942128137122,0.8987946742495189,3.1887342986524305,0.311807614701729,0.09388578427873817,0.3303970262163201,7.864596067369322,1.330653178903415,0.8673468737940249,0.8614250645801275,1.1776593589892923,1.8795232953473529,0.6959164878339031,1.1304381071366316,1.0646048553734364,0.7126868834320712,1.7426120002465684,0.6875833772450257,1.9063651205234509,0.8437122082212225,1.1024383404464655,2.921517767960425,0.7329136247076035,1.6541399553825316,0.6338950426936706,1.3331186813865865,1.4663993559039097,1.0494159593404047,1.330424177778293,0.41499499640626514,0.6564566920071639,1.1095602204958397
2021-01-18,1.2058816353985509,0.8773358482343788,3.13405607996938,0.311807614701729,0.09580538209856367,0.3424975542465356,7.853618808590426,1.3427697966893672,0.8940932531621225,0.8426984327414291,1.1820202102504105,1.8896386180542455,0.7259953930055061,1.110674070296467,1.076495895866829,0.7060553102218862,1.8115924303517805,0.7077607675479272,1.88158861264568,0.8275426664732757,1.1177310574338428,3.072418986005228,0.703318537724161,1.6994970940030187,0.6548031250613779,1.3201094724928408,1.4858373113109073,1.067495169289887,1.3195546992016731,0.41675146507051286,0.6197163646729801,1.057952768379754
2021-01-19,1.26931240350333,0.8445973829035882,3.1365414535458824,0.30980884794082053,0.09406029317144958,0.342234499289357,7.832440460845282,1.3607893821146295,0.9335760036578857,0.8469788057331316,1.1847744320995375,1.8920470282225532,0.7596290778792075,1.1045180588216617,1.064961586588238,0.6961079504066087,1.8800836375484453,0.7473394946805415,1.9026219071030683,0.8306800402452654,1.116216927039053,3.094790968913033,0.7091214959562085,1.7574146710107175,0.6595549619631296,1.2898630618148823,1.4912799388248668,1.0642080402081628,1.320279331106781,0.4207327940428077,0.621929637403955,1.0639536349048804
2021-01-20,1.3076496809292957,0.8099331254945159,3.0843486084393343,0.3208020651258174,0.09126815088806703,0.3401300596319282,7.7172346843677735,1.3290997663667545,0.9577751088004504,0.8245068475266935,1.1824218676034082,1.9028045936409943,0.7886142046809339,1.0601299760822753,1.0637724825388988,0.6967296603950636,2.0009216959597036,0.7884703287595328,1.8915705151000337,0.8133038162773226,1.1103118184993725,3.089965639266252,0.6969352836689088,1.8202168629467765,0.662722853230964,1.2511606653559888,1.4710644652015892,1.0455809754117267,1.334771969208941,0.4244799271932029,0.6338813101512196,1.0303487823641735
2021-01-21,1.3278638817538957,0.7898498652495771,3.03588382369754,0.30980884794082053,0.08865051749739589,0.340919224503464,7.586727274440895,1.31667246607347,0.9603223830259835,0.8138059150474373,1.1845449136121102,1.9071397319439483,0.8047474356366118,1.0439299458854192,1.0359474477843602,0.6946572937668807,2.0620745595281544,0.8202885211602621,1.8603770699301785,0.7956862558653806,1.0938077971961637,3.112337622174057,0.6975155794921135,1.8414998279917743,0.6633564314845308,1.2371757657952123,1.4504602324701714,1.0225710718396581,1.3369458649242651,0.4279928645216984,0.62414291013493,1.0345493889317618
2021-01-22,1.3975680225283782,0.8148851622672405,3.2260149022999647,0.3377915825935398,0.0907446242099328,0.3511783678334294,7.76746395938636,1.3806730625838843,0.9972578592962136,0.8678456240676813,1.2396293505946536,1.9750568986902262,0.8345528962157456,1.0675819899728294,1.0631779305142293,0.7284368698062607,2.163832924506056,0.8567630344001224,1.937380317435193,0.7920662092053925,1.106677905551877,3.264554839213436,0.7381362871164462,1.9252360839065197,0.6959857115432255,1.26644648580614,1.505275266717905,1.065029822478594,1.3572355582672893,0.4469627260955739,0.6511448374528241,1.0717547613875444
2021-01-23,1.4129029334987644,0.8091077860323951,3.2931199888655263,0.34778541639808236,0.08795248192655025,0.35433502731957256,7.964278447593846,1.3840905701645374,0.9781533026047152,0.8694507639395697,1.2547201911429964,1.9838877359740212,0.835373229993153,1.0588339736665269,1.0569945894576651,0.7358973896677188,2.3556083046567173,0.8707319969175156,1.95680937756956,0.796168928753379,1.1131886662494732,3.2842948241320875,0.7764358114479599,1.9538459713440577,0.7010543375717606,1.261893262693329,1.574863147074957,1.06722124186641,1.3746267239898813,0.4463772365408247,0.6551287283685789,1.0837564944377969
2021-01-24,1.2951029355898886,0.7257485003581974,3.043339944427047,0.32879713216945144,0.07870351061284557,0.3325014658737489,7.267277955834829,1.3079733558681712,0.9272078180940531,0.7940091899608132,1.1563141396585568,1.8281438784234547,0.7566211873620472,1.0027818691854042,0.9617473551055906,0.6876112472310592,2.1990569739214836,0.8241687885262046,1.8409480097958113,0.7283533879896023,1.048989537510385,3.067154990026921,0.7317530330611939,1.8387086194612827,0.6592381728363461,1.1318011737558724,1.4263571677654943,1.010792192630147,1.260859514887925,0.4233089480837044,0.6281268010506849,0.9853422834257267
2021-01-25,1.3118319293757645,0.6971367323380107,3.088076668804088,0.3497841831589909,0.07678391279302006,0.3346059055311777,7.148523974499495,1.2837401202962668,0.9284814552068196,0.7608362992751189,1.1463300854554708,1.7912149225094027,0.7547070752147634,0.9995418631460329,0.9541370891898194,0.6743481008106891,2.3971922518832636,0.8311532697849012,1.8261534043723942,0.7307667524295943,1.0258233424701009,3.057504330733358,0.70563972101698,1.8851124612807042,0.659871751089913,1.1337525550899343,1.4570691373085507,1.0003829505380208,1.2217293920120926,0.4250654167479521,0.6290121101430748,0.9817417635106509
2021-01-26,1.3083467223370404,0.6770534720930719,3.121629212086869,0.3367921992130855,0.0774819483638657,0.3322384109165703,7.042632235773778,1.3057985783168464,0.9004614387259553,0.7586961127792676,1.1308375875541306,1.7566943767636587,0.7536132968448869,0.9664938015444461,0.9266687856500826,0.6608777177275008,2.562549594972354,0.8264969489457702,1.8418392510863786,0.7254573506616118,1.0197668208909416,3.056188331738781,0.7079609043097991,1.9280272924370112,0.6573374380756455,1.1012295328555701,1.4500714733620315,0.9888779987519867,1.1898455881873404,0.42892964780929715,0.6502595283604341,1.0063453162636684
2021-01-27,1.3013763082595922,0.650367496151167,3.1017462234748505,0.34078973273490254,0.07800547504199992,0.3364472902314279,6.871209588580102,1.2880896753989164,0.9208396325302203,0.7319437815811269,1.1093776089796814,1.6794646906999242,0.7470506266256282,0.9522377749712125,0.9159668492060293,0.6461639146674028,2.5987520902048766,0.8342574836776553,1.8293618730184364,0.7249746777736134,1.0026571474298167,3.009251034265543,0.7044791293705706,1.9475657521504517,0.6636732206113143,1.0638280572860515,1.428300963306194,0.9721684259198894,1.1797007415158285,0.4175711504471618,0.6653097829310637,1.006945402916181
2021-01-28,1.2727976105420542,0.6319349148304698,3.105474283839604,0.3337940490717227,0.07870351061284557,0.3390778398032138,6.6860376475623555,1.275041010090968,0.9208396325302203,0.7201727558539451,1.0914177873384978,1.62728247038659,0.751425740105134,0.9285857308838024,0.8895687393106978,0.6428481280623103,2.6525666101451133,0.839689857989975,1.7808783468115754,0.708081126693669,0.9810050827843223,3.015831029238427,0.7155047500114609,1.9423322361557802,0.648467342525709,1.044314243945433,1.403420380385237,0.9636766757921023,1.1557878886472643,0.40867170921497326,0.6684083647544286,1.0237478291865345
2021-01-29,1.3153171364144887,0.6423892146839996,3.1713366836169143,0.3717706175289846,0.08585837521401335,0.340919224503464,6.743030688091171,1.31667246607347,0.9463123747855513,0.7501353667958626,1.121025672216615,1.6813914188345702,0.788887649273403,0.9441377598727844,0.9045514503323724,0.6542461445173158,2.6995320093656834,0.8264969489457702,1.802446386043304,0.7039784071456825,0.9793395393500535,3.043467008124539,0.7555451618125888,1.9873404737099558,0.6614556967238302,1.0589496039508968,1.418581985602695,0.9642245306390562,1.1673819991289924,0.41312142983106753,0.6985088738956876,1.0555524217697037
2021-01-30,1.305558556706061,0.6371620647572347,3.168851310040412,0.3697718507680761,0.08620739299943617,0.3432867191180714,6.886954747636701,1.3005169756922006,0.9348496407706524,0.7426447140603832,1.1248701068810216,1.6865293605269602,0.7845125357938971,0.9428417574570359,0.8914713057896406,0.6424336547366737,2.8834798229795826,0.8233927350530161,1.8077938337867079,0.7141145377936491,0.9900898651530612,3.0267976875265665,0.7694722615695029,1.9810602545163498,0.659871751089913,1.0472413159465257,1.4516265097945913,0.9617591838277632,1.1601356800779123,0.40527586979742763,0.6905410920641778,1.060953201642317
2021-01-31,1.1779999790887579,0.5639819657825264,2.9290127599079416,0.3497841831589909,0.08149565289622811,0.3117201242566396,6.241624989119763,1.1883605905453098,0.8749886964706242,0.680579305680697,1.036735007708952,1.5534245585584863,0.7268157267829134,0.89164966203497,0.810850051244439,0.584614625810373,2.713230250805016,0.7791576870812706,1.6564610626483804,0.6672952676578032,0.917260193163671,2.7548245619807012,0.7305924414147844,1.837313015196037,0.6085519125509952,0.9187753781207872,1.2976779029711691,0.8823202310194319,1.05578868574236,0.377055273258514,0.6622112011076987,0.9835420234681888
2021-02-01,1.056017732733413,0.5218896532143671,2.6705339079517043,0.3267983654085429,0.07957605507640261,0.2890973979392801,5.653288271131639,1.075893522891087,0.8202223006216622,0.6019274519581637,0.949747500974019,1.4360547030229562,0.662556247552671,0.8310615490987275,0.7509192071577405,0.5406804532928973,2.5283039913740217,0.7131931418602467,1.5020980711221246,0.6144425864219772,0.8560893252141624,2.537246061544009,0.6853293672048136,1.7068240163955588,0.5657853804352303,0.8569816358754954,1.2277012635059774,0.8067162621397785,0.9934703419030718,0.35129373284954724,0.6148471646648352,0.9067309319465731
2021-02-02,1.0190745381229371,0.5097846744365958,2.679232715469462,0.31980268174536314,0.07852900172013416,0.2867299033246727,5.51601709569453,1.0442039071432123,0.7909286470280315,0.6115582911894942,0.9320745774421197,1.4039425674455197,0.6562670219258812,0.8041694989719461,0.7139380712232896,0.5218219169764337,2.514116527026141,0.6596454522102391,1.4245600788427695,0.6047891286620091,0.842310738621575,2.4385461369507513,0.6835884797351994,1.6492553404541714,0.549945924096058,0.8495013407615916,1.1997106077199007,0.7689142776999519,0.9514416914068077,0.344502054014456,0.6113059282952754,0.894129112243808
2021-02-03,0.96749347394982,0.4877756221133752,2.675504655104709,0.31880329836490884,0.07887801950555698,0.2812057492239221,5.337387157383398,0.9885917383307651,0.7629086305471673,0.6067428715738289,0.8973025265968892,1.363641837295837,0.6305632302337841,0.7695014343506736,0.6882534237575617,0.5025489073343334,2.507267406306475,0.6223948854971904,1.3685901257951432,0.5970663624540344,0.8205072609366016,2.3464262073303774,0.6592160551605998,1.5909888623801611,0.5347400460104528,0.8127503256367601,1.172108711041964,0.7387822611174815,0.9304273661586755,0.3316212838099726,0.6077646919257155,0.8755264260159167
